age,job_n,marital_n,education_n,housing_n,month_n,pdays_n,duration,cons.conf.idx
23,4,1,1,1,0,0,16,-46.2
46,3,0,3,1,0,0,258,-36.4
30,4,0,1,1,0,0,115,-46.2
35,11,1,6,1,4,0,79,-26.9
40,3,1,2,1,8,0,155,-47.1
36,6,0,6,1,0,0,16,-46.2
36,3,1,1,0,0,0,163,-36.4
34,7,0,1,1,5,0,562,-42.0
48,3,0,3,1,0,0,167,-36.4
33,4,1,6,1,9,0,463,-37.5
37,2,2,6,1,0,0,918,-46.2
34,4,1,6,1,0,0,92,-46.2
58,2,0,4,1,8,0,98,-34.6
34,6,1,6,0,0,0,136,-46.2
36,2,0,6,1,0,0,196,-40.0
40,4,0,4,1,5,0,33,-42.0
46,6,2,6,1,5,0,210,-42.0
43,3,0,0,0,1,0,319,-41.8
32,4,1,4,0,0,0,118,-36.4
43,0,0,2,1,2,0,188,-42.7
32,4,0,4,0,0,0,489,-36.4
56,2,2,2,1,2,0,239,-42.7
38,2,1,6,2,8,0,147,-47.1
52,1,2,1,2,1,0,297,-41.8
37,0,0,1,0,0,0,132,-36.4
36,2,0,1,1,1,0,111,-41.8
40,4,0,4,1,8,12,580,-47.1
30,1,2,3,0,1,0,89,-41.8
51,1,0,2,1,0,0,117,-36.4
37,3,0,2,0,4,0,246,-26.9
26,11,1,3,1,7,0,59,-50.0
40,3,0,3,1,8,0,514,-47.1
30,2,0,5,1,5,0,305,-42.0
60,0,0,6,1,5,0,66,-30.1
35,1,2,4,0,0,0,184,-36.4
30,2,0,6,0,3,0,287,-36.1
31,2,1,1,1,5,0,456,-50.8
47,0,0,5,1,5,0,87,-42.0
27,4,0,4,1,2,0,347,-42.7
49,2,2,1,1,1,0,169,-40.8
31,3,0,3,0,0,0,234,-36.4
45,1,1,5,0,8,1,345,-47.1
35,10,1,4,0,0,0,268,-36.4
58,5,0,4,1,3,0,406,-36.1
45,4,0,3,0,0,0,1077,-46.2
31,2,0,6,1,0,0,712,-46.2
35,10,0,4,1,0,0,12,-46.2
31,3,0,2,2,0,0,676,-36.4
45,3,0,5,1,0,0,943,-36.4
33,4,1,6,0,2,0,58,-42.7
35,4,0,6,1,5,0,337,-42.0
26,3,0,3,0,0,0,295,-36.4
58,6,0,6,1,5,0,394,-42.0
47,1,0,2,1,2,0,207,-42.7
39,2,1,1,0,1,0,172,-41.8
33,10,0,3,0,0,0,349,-46.2
50,10,0,3,0,0,0,163,-36.4
47,2,0,6,1,5,0,45,-42.0
51,6,2,6,1,2,0,219,-33.6
37,3,0,4,0,0,0,118,-36.4
24,11,1,1,1,1,0,344,-39.8
46,3,0,0,1,2,0,277,-42.7
32,3,0,2,1,1,0,39,-41.8
27,4,1,1,1,0,0,43,-36.4
45,3,0,0,1,8,0,905,-47.1
80,5,2,0,1,8,0,623,-34.6
39,4,0,4,0,0,0,239,-46.2
53,2,0,4,1,8,0,185,-47.1
33,10,0,6,0,5,0,55,-42.0
26,4,0,4,0,0,0,180,-36.4
37,7,0,6,1,1,12,126,-39.8
37,4,2,4,1,8,0,62,-47.1
38,2,1,1,1,8,0,332,-47.1
37,3,0,0,1,0,0,456,-46.2
43,3,0,3,1,8,0,1096,-47.1
33,1,1,1,1,0,0,32,-46.2
26,4,1,4,0,2,0,529,-42.7
30,3,0,0,0,8,0,19,-47.1
33,2,0,6,1,3,0,259,-36.1
48,10,0,6,1,8,0,126,-47.1
39,1,2,1,0,2,0,481,-42.7
58,3,0,3,0,3,0,171,-36.1
55,4,0,4,1,3,0,199,-36.1
36,6,0,6,1,7,0,94,-50.0
53,4,2,4,0,3,0,75,-36.1
47,2,0,6,0,3,0,471,-36.1
39,2,0,4,1,1,0,145,-40.8
34,2,1,1,0,0,0,15,-46.2
40,3,0,0,1,0,0,681,-46.2
41,2,1,6,0,0,0,593,-46.2
43,7,2,3,1,2,0,265,-42.7
42,2,2,1,2,5,0,295,-42.0
33,2,1,6,0,5,0,986,-42.0
32,8,1,6,1,3,0,118,-36.1
31,2,2,1,0,2,0,186,-42.7
30,3,1,3,0,0,0,193,-46.2
46,8,0,0,0,3,0,239,-36.1
38,3,1,3,1,0,0,56,-46.2
37,4,2,6,0,2,0,132,-42.7
37,2,0,1,0,5,0,148,-42.0
38,2,2,3,1,8,0,39,-47.1
32,2,1,6,0,5,0,1311,-42.0
54,6,0,2,1,0,0,142,-46.2
46,4,0,4,0,3,0,166,-36.1
38,4,0,4,1,0,0,46,-36.4
60,2,0,4,0,3,0,66,-31.4
48,4,0,4,1,5,0,148,-42.0
30,11,1,6,0,5,0,585,-42.0
38,8,0,1,1,5,0,126,-42.0
46,5,0,2,1,8,0,525,-47.1
31,2,1,6,1,5,0,36,-42.0
55,2,2,6,1,2,0,849,-42.7
39,4,0,4,0,0,0,273,-36.4
27,4,1,6,1,4,0,184,-49.5
38,2,0,1,0,2,0,106,-42.7
18,11,1,1,0,5,8,256,-30.1
30,3,1,0,2,0,0,140,-36.4
37,3,0,1,1,8,0,9,-47.1
34,2,0,6,0,3,0,944,-36.1
59,5,1,4,1,2,0,780,-42.7
32,4,0,4,1,4,0,275,-49.5
36,11,1,3,1,0,0,256,-36.4
33,2,0,6,0,1,0,190,-41.8
31,2,2,4,1,7,0,292,-34.8
48,2,2,6,1,2,0,409,-33.6
51,3,0,3,1,0,0,812,-36.4
51,5,0,3,0,2,0,180,-42.7
44,3,0,0,1,3,0,283,-36.1
55,5,0,1,1,3,0,37,-36.1
38,10,2,3,1,5,0,71,-42.0
42,3,0,3,0,2,0,143,-42.7
56,3,0,3,1,3,0,89,-36.1
29,1,1,1,1,5,0,178,-42.0
42,2,2,6,0,1,0,104,-41.8
55,0,2,5,0,2,0,139,-42.7
43,3,0,0,1,0,0,255,-46.2
37,4,1,4,1,0,0,78,-46.2
31,4,1,4,1,8,0,199,-47.1
33,7,0,3,1,0,0,691,-36.4
36,3,1,3,0,2,0,234,-42.7
47,1,0,1,1,1,0,551,-41.8
50,6,2,6,0,2,0,983,-42.7
30,1,0,1,1,5,0,175,-42.0
42,5,0,0,0,0,0,145,-36.4
43,6,0,6,0,5,0,188,-42.0
33,3,0,3,1,0,0,194,-46.2
27,2,1,6,1,4,3,242,-49.5
43,3,0,2,0,0,0,99,-46.2
35,4,1,6,0,3,0,92,-36.1
59,5,0,0,0,0,0,260,-36.4
31,2,2,1,0,0,0,271,-36.4
62,5,0,1,0,4,1,207,-26.9
53,3,0,5,2,2,0,747,-42.7
43,4,1,4,0,0,0,58,-36.4
31,10,0,1,1,5,0,112,-42.0
46,2,0,6,1,0,0,28,-36.4
25,2,1,3,1,2,0,14,-42.7
27,11,1,5,1,8,0,35,-47.1
41,2,0,6,1,3,0,460,-36.1
27,3,0,0,0,1,0,72,-41.8
32,4,1,4,1,1,3,329,-40.8
45,3,0,7,1,3,0,127,-36.1
31,4,0,4,1,3,0,98,-36.1
48,3,0,4,1,2,0,49,-42.7
48,2,2,1,0,0,0,233,-36.4
34,3,0,0,1,2,0,195,-42.7
23,2,1,4,0,2,0,141,-42.7
46,2,0,1,1,9,0,154,-29.8
37,4,0,4,0,1,0,96,-41.8
42,2,0,6,1,3,0,121,-36.1
44,0,0,1,1,2,0,1200,-42.7
26,2,1,3,1,0,0,33,-46.2
38,2,1,3,0,1,0,361,-41.8
56,4,0,4,1,0,0,124,-36.4
37,8,2,1,0,0,0,182,-36.4
24,11,1,1,0,2,0,199,-42.7
41,9,3,5,1,2,0,91,-42.7
42,3,0,0,1,0,0,29,-36.4
32,4,1,6,1,8,0,60,-47.1
35,10,0,3,0,0,0,399,-36.4
39,3,2,5,0,0,0,302,-36.4
48,6,0,1,1,2,0,22,-42.7
62,5,0,0,0,3,10,317,-38.3
34,1,0,3,0,1,0,37,-41.8
55,2,0,1,1,0,0,692,-36.4
28,7,1,6,1,0,0,434,-46.2
43,7,0,3,0,9,10,270,-37.5
27,2,1,6,0,0,0,82,-46.2
52,3,0,3,0,2,0,535,-42.7
24,11,1,5,1,1,0,124,-40.8
45,2,2,6,2,1,0,8,-41.8
49,4,0,6,1,0,0,820,-40.0
30,1,0,1,0,0,0,48,-36.4
33,3,0,3,1,0,0,408,-46.2
36,3,0,2,0,5,0,83,-42.0
32,4,0,4,0,3,0,67,-36.1
49,4,2,5,0,4,0,56,-26.9
43,3,0,2,0,0,0,150,-46.2
31,4,0,4,0,2,0,274,-42.7
37,3,0,3,0,0,0,335,-36.4
40,6,0,6,0,2,0,77,-42.7
29,2,1,2,1,0,0,135,-46.2
47,2,1,6,1,3,0,161,-31.4
28,8,0,6,0,2,0,86,-42.7
32,1,1,1,0,1,0,13,-41.8
41,2,0,6,1,8,0,103,-47.1
37,4,1,6,1,0,0,114,-36.4
28,2,0,1,0,2,0,249,-42.7
28,11,1,3,1,7,0,156,-50.0
36,3,0,3,0,5,0,96,-42.0
28,3,1,3,0,2,0,278,-42.7
60,2,0,6,1,1,0,62,-41.8
48,2,1,6,1,2,3,194,-40.3
41,2,0,4,1,0,0,72,-36.4
45,3,0,3,0,0,0,525,-36.4
27,11,1,5,1,8,0,458,-47.1
32,3,0,3,1,0,0,83,-46.2
29,11,1,6,0,2,0,104,-42.7
31,8,0,6,0,9,0,106,-29.8
28,1,0,1,0,2,0,184,-42.7
71,5,0,6,1,3,0,134,-38.3
42,7,0,1,1,1,0,106,-41.8
50,0,0,0,1,0,0,176,-36.4
36,3,0,3,0,5,0,131,-42.0
29,1,2,1,0,0,0,251,-36.4
31,6,1,6,0,1,0,690,-41.8
52,4,0,4,1,2,0,57,-42.7
34,4,1,4,1,3,0,138,-36.1
51,6,0,6,0,2,0,110,-42.7
25,2,1,6,1,4,0,227,-26.9
92,5,0,5,1,0,1,271,-40.0
45,3,0,4,1,3,0,105,-36.1
41,2,0,4,1,8,0,528,-47.1
35,8,0,4,1,1,0,29,-41.8
40,3,0,2,1,0,0,153,-36.4
52,4,0,3,1,5,0,44,-42.0
51,3,2,3,0,0,0,64,-46.2
49,3,1,0,0,1,0,47,-41.8
42,3,1,5,0,8,0,54,-47.1
41,4,1,6,0,0,0,160,-36.4
40,2,0,4,1,0,0,81,-36.4
42,3,0,3,0,0,0,148,-36.4
35,2,1,6,0,3,0,64,-36.1
32,3,1,1,1,0,0,202,-46.2
60,0,2,4,1,3,0,186,-31.4
33,2,0,1,1,2,0,310,-42.7
41,2,1,1,1,1,0,266,-41.8
27,11,1,1,0,3,3,131,-31.4
34,2,0,4,1,0,0,326,-46.2
50,3,0,0,0,3,0,159,-36.1
45,10,0,6,1,0,0,515,-36.4
33,3,2,3,0,0,0,1867,-36.4
34,1,2,4,1,1,0,339,-41.8
29,8,0,6,1,7,0,60,-50.0
26,2,1,1,1,0,0,130,-36.4
36,4,0,6,1,1,0,78,-41.8
47,3,0,2,0,0,0,207,-36.4
27,3,1,0,1,8,0,191,-47.1
51,3,2,5,2,1,0,339,-41.8
46,3,0,3,1,0,0,145,-36.4
76,5,0,4,1,1,10,295,-39.8
64,5,0,0,2,3,0,245,-38.3
55,3,0,0,1,3,0,94,-36.1
51,3,0,3,0,0,0,304,-36.4
35,2,1,6,0,5,0,898,-42.0
55,3,0,0,1,0,0,334,-36.4
30,3,0,2,0,0,0,88,-36.4
31,4,0,4,1,3,0,184,-36.1
24,11,1,1,0,2,0,569,-42.7
50,2,0,1,0,1,0,276,-41.8
53,7,2,3,0,0,0,215,-36.4
53,3,0,0,0,0,0,182,-36.4
36,2,0,4,0,3,0,58,-36.1
48,2,2,0,1,0,0,227,-46.2
32,2,2,6,1,2,0,151,-42.7
45,2,0,6,1,1,0,216,-41.8
29,2,0,6,1,1,0,201,-39.8
25,1,1,1,0,0,0,646,-46.2
35,3,0,3,1,1,0,216,-41.8
30,3,1,3,0,0,0,207,-36.4
30,3,1,6,1,5,0,7,-42.0
57,5,0,4,1,1,0,166,-40.8
44,10,0,1,1,3,0,312,-36.1
44,2,0,6,1,2,0,486,-42.7
33,4,0,4,1,3,0,422,-36.1
45,9,0,5,0,0,0,62,-36.4
29,2,1,1,1,2,0,1272,-42.7
27,2,0,2,0,0,0,550,-46.2
41,2,2,3,2,5,0,258,-42.0
37,7,0,4,0,0,0,140,-36.4
29,8,0,6,0,5,0,157,-42.0
38,2,2,6,0,2,0,232,-42.7
40,3,0,0,0,5,0,22,-42.0
57,10,0,1,1,0,0,255,-36.4
31,1,1,1,1,9,1,336,-37.5
71,5,0,0,0,4,0,353,-26.9
38,3,0,3,0,2,0,286,-42.7
25,0,1,3,1,2,0,898,-42.7
56,7,0,3,0,0,0,43,-36.4
52,1,0,1,1,2,0,117,-42.7
41,2,1,1,1,0,0,306,-46.2
51,4,2,5,0,2,0,511,-42.7
32,1,0,1,1,0,0,177,-36.4
34,4,1,6,0,3,0,165,-36.1
42,3,0,4,0,4,0,287,-26.9
48,3,0,0,1,0,0,190,-36.4
24,2,1,3,1,0,0,12,-46.2
47,6,2,6,1,0,0,181,-36.4
32,2,1,6,0,7,0,52,-50.0
60,2,0,1,0,4,0,604,-49.5
45,7,0,6,0,0,0,550,-36.4
39,4,0,6,0,4,1,170,-26.9
49,10,0,6,0,1,0,171,-41.8
56,3,3,0,0,8,0,422,-47.1
40,6,0,6,1,5,0,175,-42.0
33,4,1,6,1,5,0,710,-42.0
33,2,0,6,1,5,13,482,-50.8
33,2,1,1,0,1,0,187,-41.8
46,6,0,6,0,5,0,595,-42.0
33,4,1,1,1,3,0,102,-36.1
47,3,0,3,0,1,0,146,-41.8
30,3,1,0,1,1,0,256,-41.8
29,4,1,6,1,0,0,485,-46.2
31,4,1,4,1,3,0,161,-36.1
41,3,1,5,0,1,0,780,-41.8
38,6,1,6,0,2,0,284,-42.7
40,6,0,6,0,5,0,131,-42.0
38,4,1,1,0,3,0,100,-36.1
53,8,2,6,0,5,0,597,-42.0
41,3,1,0,0,1,0,83,-41.8
29,11,0,1,0,1,0,145,-41.8
35,1,0,2,1,0,0,136,-46.2
29,6,0,6,0,0,0,129,-36.4
31,6,1,6,1,5,0,129,-42.0
37,6,0,6,0,1,0,10,-41.8
31,2,1,6,1,3,0,87,-36.1
31,4,1,4,1,0,0,131,-36.4
30,3,0,3,1,2,0,336,-42.7
40,4,0,3,0,0,0,135,-36.4
39,4,2,4,1,0,0,135,-36.4
31,2,0,1,0,2,0,136,-40.3
29,7,2,1,0,4,0,181,-26.9
44,6,2,6,1,8,0,207,-47.1
26,2,1,6,0,0,0,143,-46.2
51,6,0,6,1,1,0,567,-41.8
46,4,0,3,1,5,0,354,-42.0
39,4,0,1,0,3,0,116,-36.1
38,1,2,1,0,0,0,78,-46.2
31,1,1,1,1,5,0,45,-42.0
37,4,0,6,1,3,0,180,-36.1
49,6,0,6,0,2,0,549,-42.7
30,8,1,6,1,5,0,151,-42.0
30,3,1,5,1,0,0,408,-36.4
34,4,0,6,0,3,0,473,-31.4
29,1,1,1,1,5,0,43,-42.0
33,6,1,6,1,8,0,427,-47.1
48,2,0,1,1,5,0,162,-42.0
46,3,2,3,0,8,0,903,-47.1
36,7,1,0,0,0,0,544,-36.4
36,2,0,6,0,3,0,138,-31.4
34,6,2,6,0,5,0,370,-42.0
31,3,1,0,1,2,0,380,-42.7
46,2,2,6,1,0,0,115,-36.4
47,1,0,6,1,0,0,63,-36.4
40,2,1,1,1,0,0,213,-46.2
35,2,1,1,1,0,0,352,-46.2
25,1,1,1,1,2,0,259,-42.7
25,1,0,1,0,2,0,59,-42.7
26,8,0,1,0,0,0,159,-46.2
39,2,0,1,1,0,0,0,-36.4
55,2,1,6,0,5,0,142,-42.0
51,7,0,2,1,1,0,79,-40.8
42,1,0,4,0,0,0,177,-36.4
32,1,0,1,0,0,0,213,-46.2
68,5,0,6,1,2,0,546,-40.3
31,7,1,4,1,5,0,70,-42.0
52,9,0,5,0,3,0,52,-36.1
58,10,0,6,0,1,0,218,-41.8
58,6,3,6,1,0,0,366,-36.4
37,0,0,6,1,0,0,25,-36.4
31,10,2,1,1,0,0,383,-36.4
34,2,0,1,0,2,0,59,-33.6
59,3,0,0,0,8,0,1397,-34.6
29,4,1,1,0,3,0,63,-36.1
44,4,1,3,1,1,0,113,-41.8
46,10,0,1,1,0,0,115,-46.2
55,10,2,6,1,1,0,579,-41.8
33,3,1,3,1,0,0,468,-46.2
28,8,1,6,0,0,0,554,-46.2
46,2,0,6,1,5,0,81,-42.0
48,10,0,2,0,0,0,1369,-46.2
27,4,1,1,0,0,0,351,-36.4
45,1,0,1,0,5,0,75,-42.0
26,2,0,1,0,2,0,544,-42.7
36,4,0,1,1,5,0,688,-42.0
29,11,1,1,0,0,0,57,-36.4
57,3,0,0,1,0,0,1051,-36.4
55,2,2,6,1,2,0,404,-42.7
29,2,1,1,1,2,0,360,-42.7
45,3,0,2,0,3,0,921,-36.1
30,2,1,1,1,2,0,712,-42.7
57,3,0,3,1,3,0,154,-36.1
26,11,1,3,1,0,0,164,-36.4
31,1,1,2,0,1,0,533,-41.8
23,4,1,4,0,8,0,422,-47.1
51,3,0,3,0,2,0,78,-42.7
25,2,1,1,1,1,0,109,-41.8
46,3,0,3,0,3,0,1044,-36.1
32,2,1,6,1,0,0,178,-36.4
41,0,0,2,0,2,0,34,-42.7
33,2,2,1,1,7,0,86,-50.0
52,2,0,6,0,0,0,195,-40.0
29,2,0,1,1,2,0,681,-42.7
33,2,1,6,1,3,0,273,-36.1
40,2,1,6,0,3,0,14,-36.1
37,2,1,6,0,9,3,209,-37.5
33,1,0,4,1,0,0,160,-46.2
50,3,0,3,1,0,0,77,-36.4
41,1,1,6,1,3,2,142,-31.4
44,3,1,3,1,2,0,50,-42.7
37,2,0,1,1,0,0,188,-46.2
31,1,1,3,0,0,0,674,-36.4
28,8,1,6,1,8,0,187,-47.1
29,1,0,1,1,0,0,558,-36.4
58,5,0,6,1,3,0,327,-36.1
42,3,2,3,1,5,0,191,-42.0
43,6,0,6,1,5,0,89,-42.0
51,10,0,0,0,0,0,446,-36.4
29,2,0,6,1,3,0,72,-36.1
35,4,2,4,0,0,0,57,-36.4
32,3,0,3,0,0,0,85,-36.4
35,4,0,4,0,0,0,339,-46.2
41,2,0,3,1,1,0,85,-41.8
48,4,2,4,0,3,0,139,-36.1
31,2,0,6,1,2,0,101,-42.7
47,6,0,0,1,0,0,219,-36.4
37,2,0,4,1,8,0,1087,-47.1
40,3,1,3,0,8,0,274,-47.1
33,8,0,3,0,1,0,330,-41.8
39,4,2,6,0,0,0,55,-46.2
31,1,0,1,1,1,0,174,-41.8
38,4,0,6,1,0,0,174,-46.2
37,2,2,1,1,0,0,420,-36.4
44,2,0,6,1,0,0,124,-36.4
52,3,0,0,0,8,0,358,-47.1
34,3,1,3,1,0,0,174,-46.2
35,2,1,6,1,0,0,227,-46.2
31,3,0,3,1,2,0,16,-42.7
34,4,0,4,1,5,0,107,-42.0
26,4,0,4,1,2,0,277,-42.7
44,10,0,1,1,0,0,181,-36.4
36,10,0,6,1,1,0,56,-41.8
31,2,1,6,1,3,0,188,-36.1
42,2,0,2,0,1,0,165,-41.8
32,7,1,6,1,3,0,88,-31.4
29,4,1,3,1,0,0,214,-46.2
36,6,1,6,0,1,0,301,-41.8
32,4,0,1,1,3,0,111,-36.1
30,2,0,6,0,8,0,1038,-47.1
33,3,0,1,1,0,0,787,-46.2
26,3,0,3,1,2,0,250,-42.7
51,2,2,4,0,8,0,583,-47.1
57,1,0,5,1,5,0,56,-42.0
37,3,0,3,2,0,0,170,-46.2
30,4,0,6,1,3,0,678,-36.1
37,7,1,6,1,5,0,135,-42.0
58,6,0,6,0,0,0,205,-36.4
62,4,0,4,1,0,0,181,-46.2
45,1,0,0,0,2,0,152,-42.7
31,2,0,1,0,2,0,160,-42.7
38,10,0,3,1,5,0,555,-42.0
42,2,0,6,1,2,0,146,-42.7
46,2,1,6,0,0,0,70,-46.2
30,2,1,6,0,1,0,124,-39.8
53,8,0,6,0,3,0,39,-36.1
42,3,2,0,0,0,0,231,-36.4
48,4,0,4,1,3,0,133,-36.1
33,4,2,4,1,3,0,679,-36.1
38,3,0,2,0,1,0,123,-41.8
54,2,0,6,0,3,0,174,-36.1
32,4,1,6,0,0,0,857,-36.4
28,2,0,1,0,1,0,151,-41.8
30,2,0,6,1,0,0,358,-46.2
56,5,0,1,1,2,0,308,-33.6
53,1,0,2,1,0,0,24,-46.2
45,6,0,1,0,3,0,110,-36.1
40,1,2,1,1,8,0,501,-47.1
39,3,0,3,0,4,0,270,-40.4
59,5,0,3,0,3,0,351,-36.1
31,7,1,0,0,5,0,184,-42.0
34,4,0,4,1,7,0,93,-50.0
36,6,0,6,0,2,0,93,-42.7
58,0,0,0,0,2,0,533,-42.7
27,1,0,1,0,0,0,416,-46.2
34,0,0,1,1,0,0,17,-46.2
27,8,1,6,1,0,0,73,-46.2
44,4,2,1,0,0,0,21,-36.4
20,11,1,6,1,2,0,1503,-42.7
45,3,0,3,0,1,0,924,-41.8
44,4,1,5,1,0,0,231,-36.4
45,2,1,1,0,0,0,1487,-46.2
33,2,0,6,1,9,0,272,-37.5
56,5,0,0,0,6,0,429,-33.0
31,10,0,6,1,2,0,94,-42.7
29,4,0,6,0,3,0,183,-36.1
39,7,0,6,1,0,0,168,-36.4
56,4,2,6,1,2,0,227,-42.7
59,6,0,0,2,0,0,437,-36.4
27,1,1,1,0,0,0,75,-36.4
31,1,0,1,1,0,0,398,-46.2
49,4,0,4,0,3,0,92,-36.1
51,2,2,3,1,0,0,135,-36.4
28,3,1,3,0,2,0,159,-42.7
24,6,1,6,1,0,0,151,-46.2
40,1,0,1,1,8,0,151,-47.1
48,3,0,1,0,3,0,312,-36.1
58,5,0,1,1,2,0,124,-42.7
41,4,1,6,0,0,0,79,-36.4
23,1,1,1,2,2,0,1300,-42.7
49,2,2,6,1,8,0,347,-47.1
35,4,0,4,0,3,0,594,-36.1
29,1,1,1,1,0,0,240,-46.2
29,2,1,6,1,3,0,120,-36.1
36,3,0,3,0,0,0,75,-36.4
26,2,0,6,1,2,0,649,-42.7
33,3,2,0,0,0,0,86,-46.2
29,2,1,6,0,3,0,62,-36.1
42,3,1,4,0,5,0,249,-42.0
31,2,1,1,0,0,0,325,-46.2
34,10,1,4,0,1,0,85,-41.8
76,5,0,0,1,9,0,136,-37.5
40,1,0,1,0,0,0,762,-36.4
40,3,0,0,2,0,0,374,-36.4
52,3,2,3,1,2,0,138,-42.7
30,7,0,1,1,2,0,272,-42.7
25,4,0,1,1,0,0,153,-36.4
26,4,1,4,0,2,0,169,-42.7
25,8,0,6,1,0,0,274,-36.4
32,3,0,2,1,1,0,16,-41.8
41,1,0,1,1,0,0,97,-46.2
49,0,2,2,1,1,0,85,-41.8
42,1,0,3,0,0,0,173,-36.4
41,4,2,4,1,3,0,68,-36.1
51,2,0,1,0,0,0,40,-46.2
26,2,1,3,1,0,0,161,-46.2
32,8,1,6,0,8,0,394,-47.1
33,1,1,3,1,8,0,483,-47.1
36,7,1,6,1,0,0,251,-46.2
39,3,0,2,0,0,0,138,-46.2
45,4,1,4,1,1,0,293,-41.8
26,7,1,3,0,0,0,282,-36.4
60,5,0,4,1,3,0,448,-36.1
28,1,1,5,1,0,0,83,-46.2
40,4,1,4,1,1,0,123,-41.8
51,2,0,1,1,5,0,9,-42.0
33,2,0,5,2,0,0,137,-36.4
30,3,0,3,1,0,0,1038,-46.2
56,2,0,2,1,3,0,240,-36.1
35,10,0,3,1,5,0,155,-42.0
34,2,1,3,0,0,0,1178,-36.4
25,4,1,6,0,8,0,118,-47.1
56,5,0,3,1,0,0,71,-36.4
32,3,0,1,1,1,0,83,-41.8
37,0,0,2,0,0,0,177,-46.2
30,3,1,1,1,5,0,228,-42.0
26,3,0,3,1,0,0,49,-46.2
36,4,0,4,1,3,0,92,-31.4
45,3,1,3,0,0,0,78,-36.4
52,4,2,6,0,1,0,184,-41.8
45,1,2,1,0,2,0,295,-42.7
42,10,0,4,1,2,0,576,-42.7
25,11,1,6,1,8,0,92,-47.1
43,6,0,6,1,2,0,746,-42.7
43,2,0,1,1,3,0,210,-36.1
35,3,0,4,1,0,0,634,-36.4
32,3,1,2,1,2,0,46,-42.7
33,2,1,6,0,2,0,5,-40.3
37,1,2,3,1,2,0,122,-42.7
49,4,0,4,1,0,0,82,-36.4
31,0,0,1,0,1,0,680,-41.8
40,3,0,3,1,2,0,504,-42.7
26,4,1,4,1,0,0,158,-46.2
53,2,2,6,0,1,0,80,-41.8
38,3,1,0,0,2,0,41,-42.7
30,2,0,6,0,5,0,248,-42.0
41,2,2,1,1,3,6,231,-38.3
52,2,0,1,1,2,0,419,-42.7
29,6,0,3,1,5,0,103,-42.0
47,3,0,0,1,1,0,2769,-41.8
38,1,0,1,1,8,0,22,-47.1
34,6,0,0,1,0,0,60,-46.2
29,2,1,4,1,0,0,200,-46.2
43,8,0,1,1,4,0,181,-40.4
57,4,1,4,1,1,0,451,-41.8
31,1,1,1,1,5,0,67,-42.0
33,3,0,3,0,0,0,544,-36.4
28,2,0,1,0,0,0,142,-36.4
52,6,0,6,1,5,0,179,-42.0
42,2,2,6,1,3,0,294,-31.4
57,3,0,3,1,2,0,601,-42.7
34,3,0,3,1,0,0,24,-36.4
33,8,1,6,0,0,0,164,-46.2
30,6,0,6,0,3,0,56,-36.1
32,4,0,6,0,5,0,234,-42.0
39,3,0,3,0,0,0,285,-36.4
38,3,0,1,0,2,0,165,-42.7
49,3,0,0,0,3,0,503,-36.1
59,6,0,6,0,3,0,163,-36.1
25,3,1,0,0,0,0,324,-36.4
60,5,0,6,0,3,0,332,-36.1
35,3,0,3,1,2,0,225,-42.7
31,11,1,5,1,8,0,1156,-47.1
34,2,3,6,1,2,0,243,-42.7
34,3,0,3,0,1,0,227,-41.8
50,2,1,1,1,2,0,180,-42.7
46,10,0,1,1,3,0,435,-36.1
37,2,0,1,1,6,0,12,-45.9
31,2,0,6,0,3,0,438,-36.1
25,7,0,6,0,2,0,176,-42.7
45,1,2,1,0,0,0,185,-46.2
51,4,2,4,0,2,0,63,-42.7
41,6,0,6,1,0,0,13,-46.2
39,0,0,0,1,1,0,44,-41.8
40,1,1,1,1,0,0,44,-36.4
39,2,0,6,1,5,0,59,-42.0
47,2,0,1,1,3,0,292,-36.1
40,6,0,6,0,0,0,245,-46.2
57,0,0,1,0,2,0,317,-42.7
52,1,2,1,1,5,0,652,-42.0
32,2,0,6,1,3,0,88,-31.4
37,3,0,2,1,8,0,1138,-47.1
39,4,0,4,0,1,0,164,-41.8
39,3,0,0,0,0,0,162,-46.2
29,2,1,1,1,3,0,61,-36.1
57,2,0,6,1,0,0,213,-36.4
51,2,0,1,0,5,0,286,-42.0
50,2,0,1,0,1,0,205,-41.8
51,2,0,1,1,0,0,1002,-46.2
49,1,1,4,1,3,0,73,-36.1
37,2,0,6,0,1,0,192,-41.8
34,1,0,1,1,0,0,320,-46.2
28,2,1,6,1,0,0,69,-46.2
50,3,0,3,1,5,0,186,-42.0
35,2,2,6,1,3,0,139,-36.1
24,3,0,3,1,2,0,192,-42.7
41,4,0,4,1,3,0,161,-36.1
31,4,1,6,0,0,0,629,-46.2
47,4,0,4,1,0,0,272,-36.4
43,1,0,4,1,0,0,614,-36.4
43,2,2,1,1,0,0,425,-36.4
41,3,0,3,1,0,0,581,-36.4
56,2,2,1,1,0,0,196,-36.4
36,3,0,2,1,0,0,57,-36.4
30,4,0,6,1,3,0,95,-36.1
35,3,0,5,0,1,0,26,-41.8
24,2,1,6,1,8,0,127,-47.1
47,5,1,2,1,2,0,72,-42.7
43,4,0,4,1,0,0,618,-46.2
31,3,0,3,1,2,0,199,-42.7
42,2,0,6,1,2,0,287,-42.7
57,3,0,0,1,0,0,647,-36.4
41,3,0,3,1,1,0,83,-41.8
49,3,0,3,1,8,0,832,-47.1
